Source,Target,Attributes
"PIZZINELLI, ALBERTO","MIRRI, SILVIA",{'weight': 0.05}
"PIZZINELLI, ALBERTO","SALOMONI, PAOLA",{'weight': 0.05}
"PIZZINELLI, ALBERTO","ROCCETTI, MARCO",{'weight': 0.05}
"ROCCETTI, MARCO","SALOMONI, PAOLA",{'weight': 2.55}
"ROCCETTI, MARCO","MIRRI, SILVIA",{'weight': 1.2}
"SALOMONI, PAOLA","MIRRI, SILVIA",{'weight': 3.95}
